"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Podemos";"";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Minoria";"";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PscPtb";"";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Republican";"";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Maioria";"";"Sim"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2255199-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-88";"PLEN";"Mantido o texto. Sim: 283; não: 60; abstenção: 1; total: 344.";"GOV.";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PscPtb";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"GOV.";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Maioria";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Podemos";"";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Oposição";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Minoria";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Republican";"";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Sim"
"2255199-80";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-80";"PLEN";"Aprovado o Substitutivo ao Projeto de Lei 3.320, de 2020, adotado pelo Relator da Comissão de Ciência e Tecnologia, Comunicação e Informática, ressalvados os destaques. Sim: 273; não: 64; total: 337.";"Solidaried";"";"Sim"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Republican";"";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PscPtb";"";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Oposição";"";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Minoria";"";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Podemos";"";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Solidaried";"";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Maioria";"";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Obstrução"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"GOV.";"";"Não"
"2255199-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-78";"PLEN";"Rejeitado o Requerimento. Sim: 44; não: 288; abstenção: 1; total: 333.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"GOV.";"";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Podemos";"";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"União";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PscPtb";"";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Republican";"";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Obstrução"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Minoria";"";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Maioria";"";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Solidaried";"";""
"2255199-68";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-68";"PLEN";"Rejeitado o Requerimento. Sim: 43; não: 244; total: 287.";"Oposição";"";""
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"Podemos";"";"Sim"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"Oposição";"";"Liberado"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Obstrução"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Obstrução"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Obstrução"
"2255199-60";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2255199-60";"PLEN";"Rejeitado o Requerimento. Sim: 76; não: 280; abstenção: 4; total: 360";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
